Date,CL=F
2004-06-14,37.59000015258789
2004-06-15,37.189998626708984
2004-06-16,37.31999969482422
2004-06-17,38.459999084472656
2004-06-18,38.75
2004-06-21,37.630001068115234
2004-06-22,38.11000061035156
2004-06-23,37.56999969482422
2004-06-24,37.93000030517578
2004-06-25,37.54999923706055
2004-06-28,36.2400016784668
2004-06-29,35.65999984741211
2004-06-30,37.04999923706055
2004-07-01,38.7400016784668
2004-07-02,38.38999938964844
2004-07-06,39.650001525878906
2004-07-07,39.08000183105469
2004-07-08,40.33000183105469
2004-07-09,39.959999084472656
2004-07-12,39.5
2004-07-13,39.439998626708984
2004-07-14,40.970001220703125
2004-07-15,40.77000045776367
2004-07-16,41.25
2004-07-19,41.63999938964844
2004-07-20,40.86000061035156
2004-07-21,40.58000183105469
2004-07-22,41.36000061035156
2004-07-23,41.709999084472656
2004-07-26,41.439998626708984
2004-07-27,41.84000015258789
2004-07-28,42.900001525878906
2004-07-29,42.75
2004-07-30,43.79999923706055
2004-08-02,43.81999969482422
2004-08-03,44.150001525878906
2004-08-04,42.83000183105469
2004-08-05,44.40999984741211
2004-08-06,43.95000076293945
2004-08-09,44.84000015258789
2004-08-10,44.52000045776367
2004-08-11,44.79999923706055
2004-08-12,45.5
2004-08-13,46.58000183105469
2004-08-16,46.04999923706055
2004-08-17,46.75
2004-08-18,47.27000045776367
2004-08-19,48.70000076293945
2004-08-20,47.86000061035156
2004-08-23,46.04999923706055
2004-08-24,45.209999084472656
2004-08-25,43.470001220703125
2004-08-26,43.099998474121094
2004-08-27,43.18000030517578
2004-08-30,42.279998779296875
2004-08-31,42.119998931884766
2004-09-01,44.0
2004-09-02,44.060001373291016
2004-09-03,43.9900016784668
2004-09-07,43.310001373291016
2004-09-08,42.77000045776367
2004-09-09,44.61000061035156
2004-09-10,42.810001373291016
2004-09-13,43.869998931884766
2004-09-14,44.38999938964844
2004-09-15,43.58000183105469
2004-09-16,43.880001068115234
2004-09-17,45.59000015258789
2004-09-20,46.349998474121094
2004-09-21,47.099998474121094
2004-09-22,48.349998474121094
2004-09-23,48.459999084472656
2004-09-24,48.880001068115234
2004-09-27,49.63999938964844
2004-09-28,49.900001525878906
2004-09-29,49.5099983215332
2004-09-30,49.63999938964844
2004-10-01,50.119998931884766
2004-10-04,49.90999984741211
2004-10-05,51.09000015258789
2004-10-06,52.02000045776367
2004-10-07,52.66999816894531
2004-10-08,53.310001373291016
2004-10-11,53.63999938964844
2004-10-12,52.5099983215332
2004-10-13,53.63999938964844
2004-10-14,54.7599983215332
2004-10-15,54.93000030517578
2004-10-18,53.66999816894531
2004-10-19,53.290000915527344
2004-10-20,54.91999816894531
2004-10-21,54.470001220703125
2004-10-22,55.16999816894531
2004-10-25,54.540000915527344
2004-10-26,55.16999816894531
2004-10-27,52.459999084472656
2004-10-28,50.91999816894531
2004-10-29,51.7599983215332
2004-11-01,50.130001068115234
2004-11-02,49.619998931884766
2004-11-03,50.880001068115234
2004-11-04,48.81999969482422
2004-11-05,49.61000061035156
2004-11-08,49.09000015258789
2004-11-09,47.369998931884766
2004-11-10,48.86000061035156
2004-11-11,47.41999816894531
2004-11-12,47.31999969482422
2004-11-15,46.869998931884766
2004-11-16,46.11000061035156
2004-11-17,46.84000015258789
2004-11-18,46.220001220703125
2004-11-19,48.439998626708984
2004-11-22,48.63999938964844
2004-11-23,48.939998626708984
2004-11-24,49.439998626708984
2004-11-29,49.7599983215332
2004-11-30,49.130001068115234
2004-12-01,45.4900016784668
2004-12-02,43.25
2004-12-03,42.540000915527344
2004-12-06,42.97999954223633
2004-12-07,41.459999084472656
2004-12-08,41.939998626708984
2004-12-09,42.529998779296875
2004-12-10,40.709999084472656
2004-12-13,41.0099983215332
2004-12-14,41.81999969482422
2004-12-15,44.189998626708984
2004-12-16,44.18000030517578
2004-12-17,46.279998779296875
2004-12-20,45.63999938964844
2004-12-21,45.7599983215332
2004-12-22,44.2400016784668
2004-12-23,44.18000030517578
2004-12-27,41.31999969482422
2004-12-28,41.77000045776367
2004-12-29,43.63999938964844
2004-12-30,43.45000076293945
2005-01-03,42.119998931884766
2005-01-04,43.90999984741211
2005-01-05,43.38999938964844
2005-01-06,45.560001373291016
2005-01-07,45.43000030517578
2005-01-10,45.33000183105469
2005-01-11,45.68000030517578
2005-01-12,46.369998931884766
2005-01-13,48.040000915527344
2005-01-14,48.380001068115234
2005-01-18,48.380001068115234
2005-01-19,47.54999923706055
2005-01-20,46.90999984741211
2005-01-21,48.529998779296875
2005-01-24,48.810001373291016
2005-01-25,49.63999938964844
2005-01-26,48.779998779296875
2005-01-27,48.84000015258789
2005-01-28,47.18000030517578
2005-01-31,48.20000076293945
2005-02-01,47.119998931884766
2005-02-02,46.689998626708984
2005-02-03,46.45000076293945
2005-02-04,46.47999954223633
2005-02-07,45.279998779296875
2005-02-08,45.400001525878906
2005-02-09,45.459999084472656
2005-02-10,47.099998474121094
2005-02-11,47.15999984741211
2005-02-14,47.439998626708984
2005-02-15,47.2599983215332
2005-02-16,48.33000183105469
2005-02-17,47.540000915527344
2005-02-18,48.349998474121094
2005-02-22,51.150001525878906
2005-02-23,51.16999816894531
2005-02-24,51.38999938964844
2005-02-25,51.4900016784668
2005-02-28,51.75
2005-03-01,51.68000030517578
2005-03-02,53.04999923706055
2005-03-03,53.56999969482422
2005-03-04,53.779998779296875
2005-03-07,53.88999938964844
2005-03-08,54.59000015258789
2005-03-09,54.77000045776367
2005-03-10,53.540000915527344
2005-03-11,54.43000030517578
2005-03-14,54.95000076293945
2005-03-15,55.04999923706055
2005-03-16,56.459999084472656
2005-03-17,56.400001525878906
2005-03-18,56.720001220703125
2005-03-21,56.619998931884766
2005-03-22,56.029998779296875
2005-03-23,53.810001373291016
2005-03-24,54.84000015258789
2005-03-28,54.04999923706055
2005-03-29,54.22999954223633
2005-03-30,53.9900016784668
2005-03-31,55.400001525878906
2005-04-01,57.27000045776367
2005-04-04,57.0099983215332
2005-04-05,56.040000915527344
2005-04-06,55.849998474121094
2005-04-07,54.11000061035156
2005-04-08,53.31999969482422
2005-04-11,53.709999084472656
2005-04-12,51.86000061035156
2005-04-13,50.220001220703125
2005-04-14,51.130001068115234
2005-04-15,50.4900016784668
2005-04-18,50.369998931884766
2005-04-19,52.290000915527344
2005-04-20,52.439998626708984
2005-04-21,54.20000076293945
2005-04-22,55.38999938964844
2005-04-25,54.56999969482422
2005-04-26,54.20000076293945
2005-04-27,51.61000061035156
2005-04-28,51.77000045776367
2005-04-29,49.720001220703125
2005-05-02,50.91999816894531
2005-05-03,49.5
2005-05-04,50.130001068115234
2005-05-05,50.83000183105469
2005-05-06,50.959999084472656
2005-05-09,52.029998779296875
2005-05-10,52.06999969482422
2005-05-11,50.45000076293945
2005-05-12,48.540000915527344
2005-05-13,48.66999816894531
2005-05-16,48.61000061035156
2005-05-17,48.970001220703125
2005-05-18,47.25
2005-05-19,46.91999816894531
2005-05-20,46.79999923706055
2005-05-23,49.15999984741211
2005-05-24,49.66999816894531
2005-05-25,50.97999954223633
2005-05-26,51.0099983215332
2005-05-27,51.849998474121094
2005-05-31,51.970001220703125
2005-06-01,54.599998474121094
2005-06-02,53.630001068115234
2005-06-03,55.029998779296875
2005-06-06,54.4900016784668
2005-06-07,53.7599983215332
2005-06-08,52.540000915527344
2005-06-09,54.279998779296875
2005-06-10,53.540000915527344
2005-06-13,55.619998931884766
2005-06-14,55.0
2005-06-15,55.56999969482422
2005-06-16,56.58000183105469
2005-06-17,58.470001220703125
2005-06-20,59.369998931884766
2005-06-21,58.900001525878906
2005-06-22,58.09000015258789
2005-06-23,59.41999816894531
2005-06-24,59.84000015258789
2005-06-27,60.540000915527344
2005-06-28,58.20000076293945
2005-06-29,57.2599983215332
2005-06-30,56.5
2005-07-01,58.75
2005-07-05,59.59000015258789
2005-07-06,61.279998779296875
2005-07-07,60.72999954223633
2005-07-08,59.630001068115234
2005-07-11,58.91999816894531
2005-07-12,60.619998931884766
2005-07-13,60.0099983215332
2005-07-14,57.79999923706055
2005-07-15,58.09000015258789
2005-07-18,57.31999969482422
2005-07-19,57.459999084472656
2005-07-20,56.720001220703125
2005-07-21,57.130001068115234
2005-07-22,58.650001525878906
2005-07-25,59.0
2005-07-26,59.20000076293945
2005-07-27,59.11000061035156
2005-07-28,59.939998626708984
2005-07-29,60.56999969482422
2005-08-01,61.56999969482422
2005-08-02,61.88999938964844
2005-08-03,60.86000061035156
2005-08-04,61.380001068115234
2005-08-05,62.310001373291016
2005-08-08,63.939998626708984
2005-08-09,63.06999969482422
2005-08-10,64.9000015258789
2005-08-11,65.80000305175781
2005-08-12,66.86000061035156
2005-08-15,66.2699966430664
2005-08-16,66.08000183105469
2005-08-17,63.25
2005-08-18,63.27000045776367
2005-08-19,65.3499984741211
2005-08-22,65.44999694824219
2005-08-23,65.70999908447266
2005-08-24,67.31999969482422
2005-08-25,67.48999786376953
2005-08-26,66.12999725341797
2005-08-29,67.19999694824219
2005-08-30,69.80999755859375
2005-08-31,68.94000244140625
2005-09-01,69.47000122070312
2005-09-02,67.56999969482422
2005-09-06,65.95999908447266
2005-09-07,64.37000274658203
2005-09-08,64.48999786376953
2005-09-09,64.08000183105469
2005-09-12,63.33000183105469
2005-09-13,63.11000061035156
2005-09-14,65.08999633789062
2005-09-15,64.75
2005-09-16,63.0
2005-09-19,67.38999938964844
2005-09-20,66.2300033569336
2005-09-21,66.80000305175781
2005-09-22,66.5
2005-09-23,64.19000244140625
2005-09-26,65.81999969482422
2005-09-27,65.06999969482422
2005-09-28,66.3499984741211
2005-09-29,66.79000091552734
2005-09-30,66.23999786376953
2005-10-03,65.47000122070312
2005-10-04,63.900001525878906
2005-10-05,62.790000915527344
2005-10-06,61.36000061035156
2005-10-07,61.84000015258789
2005-10-10,61.79999923706055
2005-10-11,63.529998779296875
2005-10-12,64.12000274658203
2005-10-13,63.08000183105469
2005-10-14,62.630001068115234
2005-10-17,64.36000061035156
2005-10-18,63.20000076293945
2005-10-19,62.40999984741211
2005-10-20,61.029998779296875
2005-10-21,60.630001068115234
2005-10-24,60.31999969482422
2005-10-25,62.439998626708984
2005-10-26,60.65999984741211
2005-10-27,61.09000015258789
2005-10-28,61.220001220703125
2005-10-31,59.7599983215332
2005-11-01,59.849998474121094
2005-11-02,59.75
2005-11-03,61.779998779296875
2005-11-04,60.58000183105469
2005-11-07,59.470001220703125
2005-11-08,59.709999084472656
2005-11-09,58.93000030517578
2005-11-10,57.79999923706055
2005-11-11,57.529998779296875
2005-11-14,57.689998626708984
2005-11-15,56.97999954223633
2005-11-16,57.880001068115234
2005-11-17,56.33000183105469
2005-11-18,56.13999938964844
2005-11-21,57.70000076293945
2005-11-22,58.84000015258789
2005-11-23,58.709999084472656
2005-11-28,57.36000061035156
2005-11-29,56.5
2005-11-30,57.31999969482422
2005-12-01,58.470001220703125
2005-12-02,59.31999969482422
2005-12-05,59.90999984741211
2005-12-06,59.939998626708984
2005-12-07,59.209999084472656
2005-12-08,60.65999984741211
2005-12-09,59.38999938964844
2005-12-12,61.29999923706055
2005-12-13,61.369998931884766
2005-12-14,60.849998474121094
2005-12-15,59.9900016784668
2005-12-16,58.060001373291016
2005-12-19,57.33000183105469
2005-12-20,57.97999954223633
2005-12-21,58.560001373291016
2005-12-22,58.279998779296875
2005-12-23,58.43000030517578
2005-12-27,58.15999984741211
2005-12-28,59.81999969482422
2005-12-29,60.31999969482422
2005-12-30,61.040000915527344
2006-01-03,63.13999938964844
2006-01-04,63.41999816894531
2006-01-05,62.790000915527344
2006-01-06,64.20999908447266
2006-01-09,63.5
2006-01-10,63.369998931884766
2006-01-11,63.939998626708984
2006-01-12,63.939998626708984
2006-01-13,63.91999816894531
2006-01-17,66.30999755859375
2006-01-18,65.7300033569336
2006-01-19,66.83000183105469
2006-01-20,68.3499984741211
2006-01-23,68.0999984741211
2006-01-24,67.05999755859375
2006-01-25,65.8499984741211
2006-01-26,66.26000213623047
2006-01-27,67.76000213623047
2006-01-30,68.3499984741211
2006-01-31,67.91999816894531
2006-02-01,66.55999755859375
2006-02-02,64.68000030517578
2006-02-03,65.37000274658203
2006-02-06,65.11000061035156
2006-02-07,63.09000015258789
2006-02-08,62.54999923706055
2006-02-09,62.619998931884766
2006-02-10,61.84000015258789
2006-02-13,61.2400016784668
2006-02-14,59.56999969482422
2006-02-15,57.70000076293945
2006-02-16,58.459999084472656
2006-02-17,59.880001068115234
2006-02-21,61.099998474121094
2006-02-22,61.0099983215332
2006-02-23,60.540000915527344
2006-02-24,62.90999984741211
2006-02-27,61.0
2006-02-28,61.40999984741211
2006-03-01,61.970001220703125
2006-03-02,63.36000061035156
2006-03-03,63.66999816894531
2006-03-06,62.40999984741211
2006-03-07,61.58000183105469
2006-03-08,60.02000045776367
2006-03-09,60.470001220703125
2006-03-10,59.959999084472656
2006-03-13,61.77000045776367
2006-03-14,63.099998474121094
2006-03-15,62.16999816894531
2006-03-16,63.58000183105469
2006-03-17,62.77000045776367
2006-03-20,60.41999816894531
2006-03-21,60.56999969482422
2006-03-22,61.77000045776367
2006-03-23,63.90999984741211
2006-03-24,64.26000213623047
2006-03-27,64.16000366210938
2006-03-28,66.06999969482422
2006-03-29,66.44999694824219
2006-03-30,67.1500015258789
2006-03-31,66.62999725341797
2006-04-03,66.73999786376953
2006-04-04,66.2300033569336
2006-04-05,67.06999969482422
2006-04-06,67.94000244140625
2006-04-07,67.38999938964844
2006-04-10,68.73999786376953
2006-04-11,68.9800033569336
2006-04-12,68.62000274658203
2006-04-13,69.31999969482422
2006-04-17,70.4000015258789
2006-04-18,71.3499984741211
2006-04-19,72.16999816894531
2006-04-20,71.94999694824219
2006-04-21,75.16999816894531
2006-04-24,73.33000183105469
2006-04-25,72.87999725341797
2006-04-26,71.93000030517578
2006-04-27,70.97000122070312
2006-04-28,71.87999725341797
2006-05-01,73.69999694824219
2006-05-02,74.61000061035156
2006-05-03,72.27999877929688
2006-05-04,69.94000244140625
2006-05-05,70.19000244140625
2006-05-08,69.7699966430664
2006-05-09,70.69000244140625
2006-05-10,72.12999725341797
2006-05-11,73.31999969482422
2006-05-12,72.04000091552734
2006-05-15,69.41000366210938
2006-05-16,69.52999877929688
2006-05-17,68.69999694824219
2006-05-18,69.44999694824219
2006-05-19,68.52999877929688
2006-05-22,69.2300033569336
2006-05-23,71.76000213623047
2006-05-24,69.86000061035156
2006-05-25,71.31999969482422
2006-05-26,71.37000274658203
2006-05-30,72.02999877929688
2006-05-31,71.29000091552734
2006-06-01,70.33999633789062
2006-06-02,72.33000183105469
2006-06-05,72.5999984741211
2006-06-06,72.5
2006-06-07,70.81999969482422
2006-06-08,70.3499984741211
2006-06-09,71.62999725341797
2006-06-12,70.36000061035156
2006-06-13,68.55999755859375
2006-06-14,69.13999938964844
2006-06-15,69.5
2006-06-16,69.87999725341797
2006-06-19,68.9800033569336
2006-06-20,68.94000244140625
2006-06-21,70.33000183105469
2006-06-22,70.83999633789062
2006-06-23,70.87000274658203
2006-06-26,71.80000305175781
2006-06-27,71.91999816894531
2006-06-28,72.19000244140625
2006-06-29,73.5199966430664
2006-06-30,73.9800033569336
2006-07-05,75.19000244140625
2006-07-06,75.13999938964844
2006-07-07,74.08999633789062
2006-07-10,73.61000061035156
2006-07-11,74.16000366210938
2006-07-12,74.94999694824219
2006-07-13,76.69999694824219
2006-07-14,77.02999877929688
2006-07-17,75.30000305175781
2006-07-18,73.54000091552734
2006-07-19,72.66000366210938
2006-07-20,73.08000183105469
2006-07-21,74.43000030517578
2006-07-24,75.05000305175781
2006-07-25,73.75
2006-07-26,73.94000244140625
2006-07-27,74.54000091552734
2006-07-28,73.23999786376953
2006-07-31,74.4000015258789
2006-08-01,74.91000366210938
2006-08-02,75.80999755859375
2006-08-03,75.45999908447266
2006-08-04,74.76000213623047
2006-08-07,76.9800033569336
2006-08-08,76.30999755859375
2006-08-09,76.3499984741211
2006-08-10,74.0
2006-08-11,74.3499984741211
2006-08-14,73.52999877929688
2006-08-15,73.05000305175781
2006-08-16,71.88999938964844
2006-08-17,70.05999755859375
2006-08-18,71.13999938964844
2006-08-21,72.44999694824219
2006-08-22,72.62999725341797
2006-08-23,71.76000213623047
2006-08-24,72.36000061035156
2006-08-25,72.51000213623047
2006-08-28,70.61000061035156
2006-08-29,69.70999908447266
2006-08-30,70.02999877929688
2006-08-31,70.26000213623047
2006-09-01,69.19000244140625
2006-09-04,68.0199966430664
2006-09-05,68.5999984741211
2006-09-06,67.5
2006-09-07,67.31999969482422
2006-09-08,66.25
2006-09-11,65.61000061035156
2006-09-12,63.7599983215332
2006-09-13,63.970001220703125
2006-09-14,63.220001220703125
2006-09-15,63.33000183105469
2006-09-18,63.79999923706055
2006-09-19,61.65999984741211
2006-09-20,60.459999084472656
2006-09-21,61.59000015258789
2006-09-22,60.54999923706055
2006-09-25,61.45000076293945
2006-09-26,61.0099983215332
2006-09-27,62.959999084472656
2006-09-28,62.7599983215332
2006-09-29,62.90999984741211
2006-10-02,61.029998779296875
2006-10-03,58.68000030517578
2006-10-04,59.40999984741211
2006-10-05,60.029998779296875
2006-10-06,59.7599983215332
2006-10-09,59.959999084472656
2006-10-10,58.52000045776367
2006-10-11,57.59000015258789
2006-10-12,57.86000061035156
2006-10-13,58.56999969482422
2006-10-16,59.939998626708984
2006-10-17,58.93000030517578
2006-10-18,57.650001525878906
2006-10-19,58.5
2006-10-20,56.81999969482422
2006-10-23,58.810001373291016
2006-10-24,59.349998474121094
2006-10-25,61.400001525878906
2006-10-26,60.36000061035156
2006-10-27,60.75
2006-10-30,58.36000061035156
2006-10-31,58.72999954223633
2006-11-01,58.709999084472656
2006-11-02,57.880001068115234
2006-11-03,59.13999938964844
2006-11-06,60.02000045776367
2006-11-07,58.93000030517578
2006-11-08,59.83000183105469
2006-11-09,61.15999984741211
2006-11-10,59.59000015258789
2006-11-13,58.58000183105469
2006-11-14,58.279998779296875
2006-11-15,58.7599983215332
2006-11-16,56.2599983215332
2006-11-17,55.810001373291016
2006-11-20,58.79999923706055
2006-11-21,60.16999816894531
2006-11-22,59.2400016784668
2006-11-27,60.31999969482422
2006-11-28,60.9900016784668
2006-11-29,62.459999084472656
2006-11-30,63.130001068115234
2006-12-01,63.43000030517578
2006-12-04,62.439998626708984
2006-12-05,62.43000030517578
2006-12-06,62.189998626708984
2006-12-07,62.4900016784668
2006-12-08,62.029998779296875
2006-12-11,61.220001220703125
2006-12-12,61.02000045776367
2006-12-13,61.369998931884766
2006-12-14,62.5099983215332
2006-12-15,63.43000030517578
2006-12-18,62.209999084472656
2006-12-19,63.150001525878906
2006-12-20,63.720001220703125
2006-12-21,62.65999984741211
2006-12-22,62.40999984741211
2006-12-26,61.099998474121094
2006-12-27,60.34000015258789
2006-12-28,60.529998779296875
2006-12-29,61.04999923706055
2007-01-02,61.04999923706055
2007-01-03,58.31999969482422
2007-01-04,55.59000015258789
2007-01-05,56.310001373291016
2007-01-08,56.09000015258789
2007-01-09,55.63999938964844
2007-01-10,54.02000045776367
2007-01-11,51.880001068115234
2007-01-12,52.9900016784668
2007-01-16,51.209999084472656
2007-01-17,52.2400016784668
2007-01-18,50.47999954223633
2007-01-19,51.9900016784668
2007-01-22,51.130001068115234
2007-01-23,55.040000915527344
2007-01-24,55.369998931884766
2007-01-25,54.22999954223633
2007-01-26,55.41999816894531
2007-01-29,54.0099983215332
2007-01-30,56.970001220703125
2007-01-31,58.13999938964844
2007-02-01,57.29999923706055
2007-02-02,59.02000045776367
2007-02-05,58.7400016784668
2007-02-06,58.880001068115234
2007-02-07,57.709999084472656
2007-02-08,59.709999084472656
2007-02-09,59.88999938964844
2007-02-12,57.810001373291016
2007-02-13,59.060001373291016
2007-02-14,58.0
2007-02-15,57.9900016784668
2007-02-16,59.38999938964844
2007-02-20,58.06999969482422
2007-02-21,60.06999969482422
2007-02-22,60.95000076293945
2007-02-23,61.13999938964844
2007-02-26,61.38999938964844
2007-02-27,61.459999084472656
2007-02-28,61.790000915527344
2007-03-01,62.0
2007-03-02,61.63999938964844
2007-03-05,60.06999969482422
2007-03-06,60.689998626708984
2007-03-07,61.81999969482422
2007-03-08,61.63999938964844
2007-03-09,60.04999923706055
2007-03-12,58.90999984741211
2007-03-13,57.93000030517578
2007-03-14,58.15999984741211
2007-03-15,57.54999923706055
2007-03-16,57.11000061035156
2007-03-19,56.59000015258789
2007-03-20,56.72999954223633
2007-03-21,59.61000061035156
2007-03-22,61.689998626708984
2007-03-23,62.279998779296875
2007-03-26,62.90999984741211
2007-03-27,62.93000030517578
2007-03-28,64.08000183105469
2007-03-29,66.02999877929688
2007-03-30,65.87000274658203
2007-04-02,65.94000244140625
2007-04-03,64.63999938964844
2007-04-04,64.37999725341797
2007-04-05,64.27999877929688
2007-04-09,61.5099983215332
2007-04-10,61.88999938964844
2007-04-11,62.0099983215332
2007-04-12,63.849998474121094
2007-04-13,63.630001068115234
2007-04-16,63.61000061035156
2007-04-17,63.099998474121094
2007-04-18,63.130001068115234
2007-04-19,61.83000183105469
2007-04-20,63.380001068115234
2007-04-23,65.88999938964844
2007-04-24,64.58000183105469
2007-04-25,65.83999633789062
2007-04-26,65.05999755859375
2007-04-27,66.45999908447266
2007-04-30,65.70999908447266
2007-05-01,64.4000015258789
2007-05-02,63.68000030517578
2007-05-03,63.189998626708984
2007-05-04,61.93000030517578
2007-05-07,61.470001220703125
2007-05-08,62.2599983215332
2007-05-09,61.54999923706055
2007-05-10,61.810001373291016
2007-05-11,62.369998931884766
2007-05-14,62.459999084472656
2007-05-15,63.16999816894531
2007-05-16,62.54999923706055
2007-05-17,64.86000061035156
2007-05-18,64.94000244140625
2007-05-21,66.2699966430664
2007-05-22,64.97000122070312
2007-05-23,65.7699966430664
2007-05-24,64.18000030517578
2007-05-25,65.19999694824219
2007-05-29,63.150001525878906
2007-05-30,63.4900016784668
2007-05-31,64.01000213623047
2007-06-01,65.08000183105469
2007-06-04,66.20999908447266
2007-06-05,65.61000061035156
2007-06-06,65.95999908447266
2007-06-07,66.93000030517578
2007-06-08,64.76000213623047
2007-06-11,65.97000122070312
2007-06-12,65.3499984741211
2007-06-13,66.26000213623047
2007-06-14,67.6500015258789
2007-06-15,68.0
2007-06-18,69.08999633789062
2007-06-19,69.0999984741211
2007-06-20,68.19000244140625
2007-06-21,68.6500015258789
2007-06-22,69.13999938964844
2007-06-25,69.18000030517578
2007-06-26,67.7699966430664
2007-06-27,68.97000122070312
2007-06-28,69.56999969482422
2007-06-29,70.68000030517578
2007-07-02,71.08999633789062
2007-07-03,71.41000366210938
2007-07-05,71.80999755859375
2007-07-06,72.80999755859375
2007-07-09,72.19000244140625
2007-07-10,72.80999755859375
2007-07-11,72.55999755859375
2007-07-12,72.5
2007-07-13,73.93000030517578
2007-07-16,74.1500015258789
2007-07-17,74.0199966430664
2007-07-18,75.05000305175781
2007-07-19,75.91999816894531
2007-07-20,75.56999969482422
2007-07-23,74.88999938964844
2007-07-24,73.55999755859375
2007-07-25,75.87999725341797
2007-07-26,74.94999694824219
2007-07-27,77.0199966430664
2007-07-30,76.83000183105469
2007-07-31,78.20999908447266
2007-08-01,76.52999877929688
2007-08-02,76.86000061035156
2007-08-03,75.4800033569336
2007-08-06,72.05999755859375
2007-08-07,72.41999816894531
2007-08-08,72.1500015258789
2007-08-09,71.58999633789062
2007-08-10,71.47000122070312
2007-08-13,71.62000274658203
2007-08-14,72.37999725341797
2007-08-15,73.33000183105469
2007-08-16,71.0
2007-08-17,71.9800033569336
2007-08-20,71.12000274658203
2007-08-21,69.47000122070312
2007-08-22,69.26000213623047
2007-08-23,69.83000183105469
2007-08-24,71.08999633789062
2007-08-27,71.97000122070312
2007-08-28,71.7300033569336
2007-08-29,73.51000213623047
2007-08-30,73.36000061035156
2007-08-31,74.04000091552734
2007-09-04,75.08000183105469
2007-09-05,75.7300033569336
2007-09-06,76.30000305175781
2007-09-07,76.69999694824219
2007-09-10,77.48999786376953
2007-09-11,78.2300033569336
2007-09-12,79.91000366210938
2007-09-13,80.08999633789062
2007-09-14,79.0999984741211
2007-09-17,80.56999969482422
2007-09-18,81.51000213623047
2007-09-19,81.93000030517578
2007-09-20,83.31999969482422
2007-09-21,81.62000274658203
2007-09-24,80.94999694824219
2007-09-25,79.52999877929688
2007-09-26,80.30000305175781
2007-09-27,82.87999725341797
2007-09-28,81.66000366210938
2007-10-01,80.23999786376953
2007-10-02,80.05000305175781
2007-10-03,79.94000244140625
2007-10-04,81.44000244140625
2007-10-05,81.22000122070312
2007-10-08,79.0199966430664
2007-10-09,80.26000213623047
2007-10-10,81.30000305175781
2007-10-11,83.08000183105469
2007-10-12,83.69000244140625
2007-10-15,86.12999725341797
2007-10-16,87.61000061035156
2007-10-17,87.4000015258789
2007-10-18,89.47000122070312
2007-10-19,88.5999984741211
2007-10-22,87.55999755859375
2007-10-23,85.2699966430664
2007-10-24,87.0999984741211
2007-10-25,90.45999908447266
2007-10-26,91.86000061035156
2007-10-29,93.52999877929688
2007-10-30,90.37999725341797
2007-10-31,94.52999877929688
2007-11-01,93.48999786376953
2007-11-02,95.93000030517578
2007-11-05,93.9800033569336
2007-11-06,96.69999694824219
2007-11-07,96.37000274658203
2007-11-08,95.45999908447266
2007-11-09,96.31999969482422
2007-11-12,94.62000274658203
2007-11-13,91.16999816894531
2007-11-14,94.08999633789062
2007-11-15,93.43000030517578
2007-11-16,95.0999984741211
2007-11-19,94.63999938964844
2007-11-20,98.02999877929688
2007-11-21,97.29000091552734
2007-11-23,98.18000030517578
2007-11-26,97.69999694824219
2007-11-27,94.41999816894531
2007-11-28,90.62000274658203
2007-11-29,91.01000213623047
2007-11-30,88.70999908447266
2007-12-03,89.30999755859375
2007-12-04,88.31999969482422
2007-12-05,87.48999786376953
2007-12-06,90.2300033569336
2007-12-07,88.27999877929688
2007-12-10,87.86000061035156
2007-12-11,90.0199966430664
2007-12-12,94.38999938964844
2007-12-13,92.25
2007-12-14,91.2699966430664
2007-12-17,90.62999725341797
2007-12-18,90.48999786376953
2007-12-19,91.23999786376953
2007-12-20,91.05999755859375
2007-12-21,93.30999755859375
2007-12-24,94.12999725341797
2007-12-26,95.97000122070312
2007-12-27,96.62000274658203
2007-12-28,96.0
2007-12-31,95.9800033569336
2008-01-02,99.62000274658203
2008-01-03,99.18000030517578
2008-01-04,97.91000366210938
2008-01-07,95.08999633789062
2008-01-08,96.33000183105469
2008-01-09,95.66999816894531
2008-01-10,93.70999908447266
2008-01-11,92.69000244140625
2008-01-14,94.19999694824219
2008-01-15,91.9000015258789
2008-01-16,90.83999633789062
2008-01-17,90.12999725341797
2008-01-18,90.56999969482422
2008-01-22,89.8499984741211
2008-01-23,86.98999786376953
2008-01-24,89.41000366210938
2008-01-25,90.70999908447266
2008-01-28,90.98999786376953
2008-01-29,91.63999938964844
2008-01-30,92.33000183105469
2008-01-31,91.75
2008-02-01,88.95999908447266
2008-02-04,90.0199966430664
2008-02-05,88.41000366210938
2008-02-06,87.13999938964844
2008-02-07,88.11000061035156
2008-02-08,91.7699966430664
2008-02-11,93.58999633789062
2008-02-12,92.77999877929688
2008-02-13,93.2699966430664
2008-02-14,95.45999908447266
2008-02-15,95.5
2008-02-19,100.01000213623047
2008-02-20,100.73999786376953
2008-02-21,98.2300033569336
2008-02-22,98.80999755859375
2008-02-25,99.2300033569336
2008-02-26,100.87999725341797
2008-02-27,99.63999938964844
2008-02-28,102.58999633789062
2008-02-29,101.83999633789062
2008-03-03,102.44999694824219
2008-03-04,99.5199966430664
2008-03-05,104.5199966430664
2008-03-06,105.47000122070312
2008-03-07,105.1500015258789
2008-03-10,107.9000015258789
2008-03-11,108.75
2008-03-12,109.91999816894531
2008-03-13,110.33000183105469
2008-03-14,110.20999908447266
