Date,6B=F
2004-07-12,1.8543000221252441
2004-07-13,1.847599983215332
2004-07-14,1.8468999862670898
2004-07-15,1.8421000242233276
2004-07-16,1.8640999794006348
2004-07-19,1.8592000007629395
2004-07-20,1.8437000513076782
2004-07-21,1.8291000127792358
2004-07-22,1.8342000246047974
2004-07-23,1.8229999542236328
2004-07-26,1.8336999416351318
2004-07-27,1.8136999607086182
2004-07-28,1.8152999877929688
2004-07-29,1.8083000183105469
2004-07-30,1.812399983406067
2004-08-02,1.8213000297546387
2004-08-03,1.8188999891281128
2004-08-04,1.8178999423980713
2004-08-05,1.8188999891281128
2004-08-06,1.8351000547409058
2004-08-09,1.8352999687194824
2004-08-10,1.8242000341415405
2004-08-11,1.823799967765808
2004-08-12,1.8194999694824219
2004-08-13,1.8379000425338745
2004-08-16,1.836899995803833
2004-08-17,1.823099970817566
2004-08-18,1.8181999921798706
2004-08-19,1.8278000354766846
2004-08-20,1.8142000436782837
2004-08-23,1.8049999475479126
2004-08-24,1.7870999574661255
2004-08-25,1.7942999601364136
2004-08-26,1.792799949645996
2004-08-27,1.7871999740600586
2004-08-30,1.7913000583648682
2004-08-31,1.79830002784729
2004-09-01,1.7906999588012695
2004-09-02,1.787600040435791
2004-09-03,1.7753000259399414
2004-09-06,1.7796000242233276
2004-09-07,1.7733999490737915
2004-09-08,1.7882000207901
2004-09-09,1.7843999862670898
2004-09-10,1.7960000038146973
2004-09-13,1.7970000505447388
2004-09-14,1.78410005569458
2004-09-15,1.763100028038025
2004-09-16,1.781599998474121
2004-09-17,1.7806999683380127
2004-09-20,1.7732000350952148
2004-09-21,1.7868000268936157
2004-09-22,1.780900001525879
2004-09-23,1.7862000465393066
2004-09-24,1.7922999858856201
2004-09-27,1.7969000339508057
2004-09-28,1.8016999959945679
2004-09-29,1.7893999814987183
2004-09-30,1.802299976348877
2004-10-01,1.7878999710083008
2004-10-04,1.7745000123977661
2004-10-05,1.773800015449524
2004-10-06,1.7657999992370605
2004-10-07,1.773300051689148
2004-10-08,1.7865999937057495
2004-10-11,1.7865999937057495
2004-10-12,1.7797000408172607
2004-10-13,1.785099983215332
2004-10-14,1.7891000509262085
2004-10-15,1.7955000400543213
2004-10-18,1.7924000024795532
2004-10-19,1.7955000400543213
2004-10-20,1.8104000091552734
2004-10-21,1.8214999437332153
2004-10-22,1.81850004196167
2004-10-25,1.8344000577926636
2004-10-26,1.8286000490188599
2004-10-27,1.8222999572753906
2004-10-28,1.8217999935150146
2004-10-29,1.8312000036239624
2004-11-01,1.8269000053405762
2004-11-02,1.830899953842163
2004-11-03,1.8420000076293945
2004-11-04,1.8372000455856323
2004-11-05,1.8493000268936157
2004-11-08,1.8496999740600586
2004-11-09,1.8516000509262085
2004-11-10,1.840000033378601
2004-11-11,1.840000033378601
2004-11-12,1.8544000387191772
2004-11-15,1.8414000272750854
2004-11-16,1.8499000072479248
2004-11-17,1.8555999994277954
2004-11-18,1.8487999439239502
2004-11-19,1.8533999919891357
2004-11-22,1.8549000024795532
2004-11-23,1.8651000261306763
2004-11-24,1.8788000345230103
2004-11-25,1.8858000040054321
2004-11-26,1.8941999673843384
2004-11-29,1.8925000429153442
2004-11-30,1.909000039100647
2004-12-01,1.93149995803833
2004-12-02,1.9215999841690063
2004-12-03,1.9407000541687012
2004-12-06,1.9404000043869019
2004-12-07,1.9452999830245972
2004-12-08,1.933500051498413
2004-12-09,1.927299976348877
2004-12-10,1.9163000583648682
2004-12-13,1.9174000024795532
2004-12-14,1.9172999858856201
2004-12-15,1.931399941444397
2004-12-16,1.9182000160217285
2004-12-17,1.9287999868392944
2004-12-20,1.9371999502182007
2004-12-21,1.916599988937378
2004-12-22,1.905900001525879
2004-12-23,1.9105000495910645
2004-12-27,1.9241000413894653
2004-12-28,1.9206000566482544
2004-12-29,1.906000018119812
2004-12-30,1.916700005531311
2004-12-31,1.907099962234497
2005-01-03,1.896299958229065
2005-01-04,1.8716000318527222
2005-01-05,1.8766000270843506
2005-01-06,1.8665000200271606
2005-01-07,1.8631999492645264
2005-01-10,1.868899941444397
2005-01-11,1.870300054550171
2005-01-12,1.8845000267028809
2005-01-13,1.8733999729156494
2005-01-14,1.861299991607666
2005-01-17,1.8551000356674194
2005-01-18,1.8598999977111816
2005-01-19,1.8626999855041504
2005-01-20,1.8674999475479126
2005-01-21,1.8731000423431396
2005-01-24,1.874899983406067
2005-01-25,1.8575999736785889
2005-01-26,1.876099944114685
2005-01-27,1.8832999467849731
2005-01-28,1.8830000162124634
2005-01-31,1.8777999877929688
2005-02-01,1.8794000148773193
2005-02-02,1.8823000192642212
2005-02-03,1.877500057220459
2005-02-04,1.8703999519348145
2005-02-07,1.854599952697754
2005-02-08,1.851099967956543
2005-02-09,1.8543000221252441
2005-02-10,1.8651000261306763
2005-02-11,1.864300012588501
2005-02-14,1.885599970817566
2005-02-15,1.8924000263214111
2005-02-16,1.8832000494003296
2005-02-17,1.892199993133545
2005-02-18,1.8911000490188599
2005-02-22,1.909600019454956
2005-02-23,1.9083000421524048
2005-02-24,1.9092999696731567
2005-02-25,1.9163999557495117
2005-02-28,1.9218000173568726
2005-03-01,1.919100046157837
2005-03-02,1.9119000434875488
2005-03-03,1.9062999486923218
2005-03-04,1.9229999780654907
2005-03-07,1.9132000207901
2005-03-08,1.9280999898910522
2005-03-09,1.9258999824523926
2005-03-10,1.9219000339508057
2005-03-11,1.9255000352859497
2005-03-14,1.9155999422073364
2005-03-15,1.9038000106811523
2005-03-16,1.916700005531311
2005-03-17,1.9147000312805176
2005-03-18,1.9107999801635742
2005-03-21,1.8901000022888184
2005-03-22,1.8767000436782837
2005-03-23,1.8596999645233154
2005-03-24,1.8626999855041504
2005-03-28,1.8574999570846558
2005-03-29,1.868399977684021
2005-03-30,1.8731000423431396
2005-03-31,1.882599949836731
2005-04-01,1.8746000528335571
2005-04-04,1.8696000576019287
2005-04-05,1.874400019645691
2005-04-06,1.874500036239624
2005-04-07,1.8629000186920166
2005-04-08,1.878999948501587
2005-04-11,1.885200023651123
2005-04-12,1.885599970817566
2005-04-13,1.8882999420166016
2005-04-14,1.8760000467300415
2005-04-15,1.8866000175476074
2005-04-18,1.8985999822616577
2005-04-19,1.9122999906539917
2005-04-20,1.9139000177383423
2005-04-21,1.90339994430542
2005-04-22,1.9106999635696411
2005-04-25,1.905400037765503
2005-04-26,1.9012999534606934
2005-04-27,1.9019999504089355
2005-04-28,1.9038000106811523
2005-04-29,1.902999997138977
2005-05-02,1.8909000158309937
2005-05-03,1.8859000205993652
2005-05-04,1.8977999687194824
2005-05-05,1.9019999504089355
2005-05-06,1.8871999979019165
2005-05-09,1.8797999620437622
2005-05-10,1.8795000314712524
2005-05-11,1.867799997329712
2005-05-12,1.8632999658584595
2005-05-13,1.8479000329971313
2005-05-16,1.8355000019073486
2005-05-17,1.8341000080108643
2005-05-18,1.8380000591278076
2005-05-19,1.8329999446868896
2005-05-20,1.8242000341415405
2005-05-23,1.8274999856948853
2005-05-24,1.826300024986267
2005-05-25,1.8299000263214111
2005-05-26,1.819599986076355
2005-05-27,1.8222999572753906
2005-05-31,1.81659996509552
2005-06-01,1.8102999925613403
2005-06-02,1.815999984741211
2005-06-03,1.812600016593933
2005-06-06,1.823799967765808
2005-06-07,1.8345999717712402
2005-06-08,1.8250000476837158
2005-06-09,1.819700002670288
2005-06-10,1.811900019645691
2005-06-13,1.8032000064849854
2005-06-14,1.8004000186920166
2005-06-15,1.8162000179290771
2005-06-16,1.8142000436782837
2005-06-17,1.8233000040054321
2005-06-20,1.8170000314712524
2005-06-21,1.823699951171875
2005-06-22,1.8163000345230103
2005-06-23,1.808500051498413
2005-06-24,1.817199945449829
2005-06-27,1.8228000402450562
2005-06-28,1.8109999895095825
2005-06-29,1.8001999855041504
2005-06-30,1.7862999439239502
2005-07-01,1.7660000324249268
2005-07-05,1.7516000270843506
2005-07-06,1.7516000270843506
2005-07-07,1.7401000261306763
2005-07-08,1.7317999601364136
2005-07-11,1.7545000314712524
2005-07-12,1.773300051689148
2005-07-13,1.7577999830245972
2005-07-14,1.7516000270843506
2005-07-15,1.7484999895095825
2005-07-18,1.7457000017166138
2005-07-19,1.7381000518798828
2005-07-20,1.7374000549316406
2005-07-21,1.7496999502182007
2005-07-22,1.7345999479293823
2005-07-25,1.7440999746322632
2005-07-26,1.7375999689102173
2005-07-27,1.7440999746322632
2005-07-28,1.7542999982833862
2005-07-29,1.7548999786376953
2005-08-01,1.7670999765396118
2005-08-02,1.767899990081787
2005-08-03,1.7770999670028687
2005-08-04,1.7783000469207764
2005-08-05,1.7753000259399414
2005-08-08,1.784999966621399
2005-08-09,1.7841999530792236
2005-08-10,1.7932000160217285
2005-08-11,1.8075000047683716
2005-08-12,1.812999963760376
2005-08-15,1.8104000091552734
2005-08-16,1.8080999851226807
2005-08-17,1.8044999837875366
2005-08-18,1.7926000356674194
2005-08-19,1.7956000566482544
2005-08-22,1.7994999885559082
2005-08-23,1.7996000051498413
2005-08-24,1.7991000413894653
2005-08-25,1.8033000230789185
2005-08-26,1.7999999523162842
2005-08-29,1.794700026512146
2005-08-30,1.785099983215332
2005-08-31,1.801800012588501
2005-09-01,1.8335000276565552
2005-09-02,1.8423999547958374
2005-09-06,1.8430999517440796
2005-09-07,1.8361999988555908
2005-09-08,1.8353999853134155
2005-09-09,1.8385000228881836
2005-09-12,1.819599986076355
2005-09-13,1.8222999572753906
2005-09-14,1.82260000705719
2005-09-15,1.8056000471115112
2005-09-16,1.8079999685287476
2005-09-19,1.805999994277954
2005-09-20,1.7967000007629395
2005-09-21,1.8063000440597534
2005-09-22,1.7884000539779663
2005-09-23,1.7752000093460083
2005-09-26,1.7754000425338745
2005-09-27,1.7644000053405762
2005-09-28,1.7639000415802002
2005-09-29,1.759600043296814
2005-09-30,1.7603000402450562
2005-10-03,1.752500057220459
2005-10-04,1.7585999965667725
2005-10-05,1.7599999904632568
2005-10-06,1.778499960899353
2005-10-07,1.7595000267028809
2005-10-10,1.7553000450134277
2005-10-11,1.743499994277954
2005-10-12,1.7497999668121338
2005-10-13,1.7539000511169434
2005-10-14,1.7687000036239624
2005-10-17,1.7527999877929688
2005-10-18,1.7482999563217163
2005-10-19,1.7620999813079834
2005-10-20,1.7705999612808228
2005-10-21,1.7646000385284424
2005-10-24,1.7657999992370605
2005-10-25,1.7838000059127808
2005-10-26,1.7742999792099
2005-10-27,1.7829999923706055
2005-10-28,1.7728999853134155
2005-10-31,1.7692999839782715
2005-11-01,1.7632999420166016
2005-11-02,1.7755000591278076
2005-11-03,1.7699999809265137
2005-11-04,1.7503000497817993
2005-11-07,1.7445000410079956
2005-11-08,1.7431999444961548
2005-11-09,1.7431999444961548
2005-11-10,1.7405999898910522
2005-11-11,1.7405999898910522
2005-11-14,1.7367000579833984
2005-11-15,1.7325999736785889
2005-11-16,1.7173999547958374
2005-11-17,1.7197999954223633
2005-11-18,1.7160999774932861
2005-11-21,1.7174999713897705
2005-11-22,1.7213000059127808
2005-11-23,1.7208000421524048
2005-11-25,1.7128000259399414
2005-11-28,1.7325999736785889
2005-11-29,1.719599962234497
2005-11-30,1.7288999557495117
2005-12-01,1.732300043106079
2005-12-02,1.7336000204086304
2005-12-05,1.7425999641418457
2005-12-06,1.7418999671936035
2005-12-07,1.7345000505447388
2005-12-08,1.753600001335144
2005-12-09,1.7546000480651855
2005-12-12,1.7756999731063843
2005-12-13,1.7695000171661377
2005-12-14,1.7730000019073486
2005-12-15,1.764299988746643
2005-12-16,1.7725000381469727
2005-12-19,1.764799952507019
2005-12-20,1.7546000480651855
2005-12-21,1.7444000244140625
2005-12-22,1.7379000186920166
2005-12-23,1.7325999736785889
2005-12-27,1.7265000343322754
2005-12-28,1.7145999670028687
2005-12-29,1.7232999801635742
2005-12-30,1.7187000513076782
2006-01-03,1.7448999881744385
2006-01-04,1.7578999996185303
2006-01-05,1.75600004196167
2006-01-06,1.7706999778747559
2006-01-09,1.7649999856948853
2006-01-10,1.7655999660491943
2006-01-11,1.7640000581741333
2006-01-12,1.760200023651123
2006-01-13,1.7762999534606934
2006-01-16,1.7668999433517456
2006-01-17,1.7664999961853027
2006-01-18,1.7630000114440918
2006-01-19,1.7589999437332153
2006-01-20,1.7717000246047974
2006-01-23,1.7871999740600586
2006-01-24,1.7861000299453735
2006-01-25,1.784600019454956
2006-01-26,1.7811000347137451
2006-01-27,1.767699956893921
2006-01-30,1.766700029373169
2006-01-31,1.7802000045776367
2006-02-01,1.7733999490737915
2006-02-02,1.7798000574111938
2006-02-03,1.7624000310897827
2006-02-06,1.7481000423431396
2006-02-07,1.7452000379562378
2006-02-08,1.7395999431610107
2006-02-09,1.7395999431610107
2006-02-10,1.7444000244140625
2006-02-13,1.742300033569336
2006-02-14,1.735700011253357
2006-02-15,1.7400000095367432
2006-02-16,1.7384999990463257
2006-02-17,1.7391999959945679
2006-02-20,1.7451000213623047
2006-02-21,1.746500015258789
2006-02-22,1.7422000169754028
2006-02-23,1.7517999410629272
2006-02-24,1.745300054550171
2006-02-27,1.7400000095367432
2006-02-28,1.7545000314712524
2006-03-01,1.750100016593933
2006-03-02,1.7539000511169434
2006-03-03,1.7539000511169434
2006-03-06,1.7490999698638916
2006-03-07,1.7359000444412231
2006-03-08,1.736799955368042
2006-03-09,1.735700011253357
2006-03-10,1.726199984550476
2006-03-13,1.7285000085830688
2006-03-14,1.7482999563217163
2006-03-15,1.7509000301361084
2006-03-16,1.7595000267028809
2006-03-17,1.7590999603271484
2006-03-20,1.7578999996185303
2006-03-21,1.7497999668121338
2006-03-22,1.7483999729156494
2006-03-23,1.7366000413894653
2006-03-24,1.7441999912261963
2006-03-27,1.7491999864578247
2006-03-28,1.7451000213623047
2006-03-29,1.7359000444412231
2006-03-30,1.7484999895095825
2006-03-31,1.7380000352859497
2006-04-03,1.7403000593185425
2006-04-04,1.7577999830245972
2006-04-05,1.756700038909912
2006-04-06,1.75409996509552
2006-04-07,1.7447999715805054
2006-04-10,1.7431999444961548
2006-04-11,1.7497999668121338
2006-04-12,1.7517999410629272
2006-04-13,1.7532999515533447
2006-04-17,1.7710000276565552
2006-04-18,1.781499981880188
2006-04-19,1.7935999631881714
2006-04-20,1.7799999713897705
2006-04-21,1.7826000452041626
2006-04-24,1.7907999753952026
2006-04-25,1.7903000116348267
2006-04-26,1.7863999605178833
2006-04-27,1.8042000532150269
2006-04-28,1.8228000402450562
2006-05-01,1.8285000324249268
2006-05-02,1.8418999910354614
2006-05-03,1.8423000574111938
2006-05-04,1.8549000024795532
2006-05-05,1.8603999614715576
2006-05-08,1.8586000204086304
2006-05-09,1.867300033569336
2006-05-10,1.867400050163269
2006-05-11,1.8853000402450562
2006-05-12,1.893399953842163
2006-05-15,1.8804999589920044
2006-05-16,1.8897000551223755
2006-05-17,1.8838000297546387
2006-05-18,1.8913999795913696
2006-05-19,1.8782999515533447
2006-05-22,1.8876999616622925
2006-05-23,1.886199951171875
2006-05-24,1.874400019645691
2006-05-25,1.8739999532699585
2006-05-26,1.8560999631881714
2006-05-29,1.8585000038146973
2006-05-30,1.8842999935150146
2006-05-31,1.8696999549865723
2006-06-01,1.865399956703186
2006-06-02,1.8835999965667725
2006-06-05,1.874400019645691
2006-06-06,1.8626999855041504
2006-06-07,1.8567999601364136
2006-06-08,1.8420000076293945
2006-06-09,1.841599941253662
2006-06-12,1.8453999757766724
2006-06-13,1.8342000246047974
2006-06-14,1.8422000408172607
2006-06-15,1.8478000164031982
2006-06-16,1.8515000343322754
2006-06-19,1.8396999835968018
2006-06-20,1.8459999561309814
2006-06-21,1.8473999500274658
2006-06-22,1.8316999673843384
2006-06-23,1.8228000402450562
2006-06-26,1.8269000053405762
2006-06-27,1.826300024986267
2006-06-28,1.8220000267028809
2006-06-29,1.832900047302246
2006-06-30,1.8508000373840332
2006-07-03,1.843400001525879
2006-07-04,1.8495999574661255
2006-07-05,1.8384000062942505
2006-07-06,1.8402999639511108
2006-07-07,1.8543000221252441
2006-07-10,1.8437000513076782
2006-07-11,1.8492000102996826
2006-07-12,1.8357000350952148
2006-07-13,1.847000002861023
2006-07-14,1.8411999940872192
2006-07-17,1.8219000101089478
2006-07-18,1.829200029373169
2006-07-19,1.8459999561309814
2006-07-20,1.8523000478744507
2006-07-21,1.861199975013733
2006-07-24,1.8519999980926514
2006-07-25,1.8423999547958374
2006-07-26,1.8557000160217285
2006-07-27,1.8590999841690063
2006-07-28,1.8660000562667847
2006-07-31,1.8700000047683716
2006-08-01,1.8776999711990356
2006-08-02,1.8803000450134277
2006-08-03,1.8903000354766846
2006-08-04,1.909999966621399
2006-08-07,1.9071999788284302
2006-08-08,1.910599946975708
2006-08-09,1.9057999849319458
2006-08-10,1.8947999477386475
2006-08-11,1.8906999826431274
2006-08-14,1.8884999752044678
2006-08-15,1.8940999507904053
2006-08-16,1.8967000246047974
2006-08-17,1.884600043296814
2006-08-18,1.881500005722046
2006-08-21,1.8952000141143799
2006-08-22,1.8877999782562256
2006-08-23,1.8941999673843384
2006-08-24,1.888800024986267
2006-08-25,1.8878999948501587
2006-08-28,1.895400047302246
2006-08-29,1.8996000289916992
2006-08-30,1.9048999547958374
2006-08-31,1.9052000045776367
2006-09-01,1.9056999683380127
2006-09-04,1.9062999486923218
2006-09-05,1.8948999643325806
2006-09-06,1.88510000705719
2006-09-07,1.875599980354309
2006-09-08,1.8655999898910522
2006-09-11,1.8653000593185425
2006-09-12,1.8741999864578247
2006-09-13,1.8765000104904175
2006-09-14,1.8866000175476074
2006-09-15,1.8782999515533447
2006-09-18,1.8773000240325928
2006-09-19,1.8833999633789062
2006-09-20,1.8905999660491943
2006-09-21,1.9035999774932861
2006-09-22,1.9019999504089355
2006-09-25,1.903499960899353
2006-09-26,1.898300051689148
2006-09-27,1.8906999826431274
2006-09-28,1.878000020980835
2006-09-29,1.8730000257492065
2006-10-02,1.888800024986267
2006-10-03,1.888800024986267
2006-10-04,1.8873000144958496
2006-10-05,1.8802000284194946
2006-10-06,1.8727999925613403
2006-10-09,1.8727999925613403
2006-10-10,1.8554999828338623
2006-10-11,1.8545000553131104
2006-10-12,1.8588999509811401
2006-10-13,1.8581000566482544
2006-10-16,1.861299991607666
2006-10-17,1.871399998664856
2006-10-18,1.8686000108718872
2006-10-19,1.87909996509552
2006-10-20,1.8853000402450562
2006-10-23,1.8746999502182007
2006-10-24,1.8752000331878662
2006-10-25,1.8796000480651855
2006-10-26,1.8913999795913696
2006-10-27,1.8970999717712402
2006-10-30,1.902500033378601
2006-10-31,1.9082000255584717
2006-11-01,1.912500023841858
2006-11-02,1.909600019454956
2006-11-03,1.9018000364303589
2006-11-06,1.8971999883651733
2006-11-07,1.9057999849319458
2006-11-08,1.9062999486923218
2006-11-09,1.905900001525879
2006-11-10,1.9117000102996826
2006-11-13,1.9014999866485596
2006-11-14,1.8975000381469727
2006-11-15,1.8895000219345093
2006-11-16,1.8884999752044678
2006-11-17,1.8939000368118286
2006-11-20,1.8969999551773071
2006-11-21,1.9002000093460083
2006-11-22,1.9141000509262085
2006-11-23,1.9168000221252441
2006-11-24,1.9325000047683716
2006-11-27,1.937399983406067
2006-11-28,1.9514000415802002
2006-11-29,1.9466999769210815
2006-11-30,1.9661999940872192
2006-12-01,1.9805999994277954
2006-12-04,1.9800000190734863
2006-12-05,1.9744999408721924
2006-12-06,1.96589994430542
2006-12-07,1.9622999429702759
2006-12-08,1.952299952507019
2006-12-11,1.9585000276565552
2006-12-12,1.969599962234497
2006-12-13,1.965999960899353
2006-12-14,1.9611999988555908
2006-12-15,1.9501999616622925
2006-12-18,1.944200038909912
2006-12-19,1.9687000513076782
2006-12-20,1.9651999473571777
2006-12-21,1.9625999927520752
2006-12-22,1.9570000171661377
2006-12-26,1.9544999599456787
2006-12-27,1.9569000005722046
2006-12-28,1.9632999897003174
2006-12-29,1.957200050354004
2007-01-02,1.9742000102996826
2007-01-03,1.9510999917984009
2007-01-04,1.9448000192642212
2007-01-05,1.930799961090088
2007-01-08,1.9381999969482422
2007-01-09,1.9401999711990356
2007-01-10,1.9335999488830566
2007-01-11,1.944599986076355
2007-01-12,1.9567999839782715
2007-01-16,1.9622000455856323
2007-01-17,1.9687000513076782
2007-01-18,1.9729000329971313
2007-01-19,1.9733999967575073
2007-01-22,1.9758000373840332
2007-01-23,1.982100009918213
2007-01-24,1.9671000242233276
2007-01-25,1.9637999534606934
2007-01-26,1.9585000276565552
2007-01-29,1.9592000246047974
2007-01-30,1.961400032043457
2007-01-31,1.9637999534606934
2007-02-01,1.9675999879837036
2007-02-02,1.9668999910354614
2007-02-05,1.9594999551773071
2007-02-06,1.9701999425888062
2007-02-07,1.968999981880188
2007-02-08,1.957800030708313
2007-02-09,1.9501999616622925
2007-02-12,1.9469000101089478
2007-02-13,1.9456000328063965
2007-02-14,1.961899995803833
2007-02-15,1.9545999765396118
2007-02-16,1.9502999782562256
2007-02-20,1.954800009727478
2007-02-21,1.9544999599456787
2007-02-22,1.9562000036239624
2007-02-23,1.9637000560760498
2007-02-26,1.9641000032424927
2007-02-27,1.9631999731063843
2007-02-28,1.9637000560760498
2007-03-01,1.9603999853134155
2007-03-02,1.9434000253677368
2007-03-05,1.9222999811172485
2007-03-06,1.9292999505996704
2007-03-07,1.9336999654769897
2007-03-08,1.9296000003814697
2007-03-09,1.9315999746322632
2007-03-12,1.9318000078201294
2007-03-13,1.930400013923645
2007-03-14,1.9352999925613403
2007-03-15,1.936400055885315
2007-03-16,1.9419000148773193
2007-03-19,1.9464000463485718
2007-03-20,1.9601000547409058
2007-03-21,1.968000054359436
2007-03-22,1.9643000364303589
2007-03-23,1.9607000350952148
2007-03-26,1.9692000150680542
2007-03-27,1.964900016784668
2007-03-28,1.9611999988555908
2007-03-29,1.9611999988555908
2007-03-30,1.9668999910354614
2007-04-02,1.9773999452590942
2007-04-03,1.9737999439239502
2007-04-04,1.9744999408721924
2007-04-05,1.9699000120162964
2007-04-09,1.9605000019073486
2007-04-10,1.9711999893188477
2007-04-11,1.9745999574661255
2007-04-12,1.9778000116348267
2007-04-13,1.986899971961975
2007-04-16,1.9895999431610107
2007-04-17,2.0058000087738037
2007-04-18,2.005199909210205
2007-04-19,2.001300096511841
2007-04-20,2.0028998851776123
2007-04-23,2.0006000995635986
2007-04-24,1.999400019645691
2007-04-25,2.001499891281128
2007-04-26,1.9907000064849854
2007-04-27,1.996399998664856
2007-04-30,1.9986000061035156
2007-05-01,1.9993000030517578
2007-05-02,1.988800048828125
2007-05-03,1.9871000051498413
2007-05-04,1.9922000169754028
2007-05-07,1.9924999475479126
2007-05-08,1.9884999990463257
2007-05-09,1.9930000305175781
2007-05-10,1.9780999422073364
2007-05-11,1.9818999767303467
2007-05-14,1.9779000282287598
2007-05-15,1.9851000308990479
2007-05-16,1.9776999950408936
2007-05-17,1.9738999605178833
2007-05-18,1.9744000434875488
2007-05-21,1.9700000286102295
2007-05-22,1.9747999906539917
2007-05-23,1.98580002784729
2007-05-24,1.985700011253357
2007-05-25,1.9843000173568726
2007-05-29,1.9797999858856201
2007-05-30,1.9754999876022339
2007-05-31,1.9794000387191772
2007-06-01,1.9818999767303467
2007-06-04,1.9901000261306763
2007-06-05,1.9919999837875366
2007-06-06,1.992400050163269
2007-06-07,1.9771000146865845
2007-06-08,1.966599941253662
2007-06-11,1.969099998474121
2007-06-12,1.9763000011444092
2007-06-13,1.9735000133514404
2007-06-14,1.9694000482559204
2007-06-15,1.975100040435791
2007-06-18,1.9809000492095947
2007-06-19,1.986899971961975
2007-06-20,1.9925999641418457
2007-06-21,1.989799976348877
2007-06-22,1.9970999956130981
2007-06-25,1.996500015258789
2007-06-26,1.9967999458312988
2007-06-27,1.9957000017166138
2007-06-28,1.9989999532699585
2007-06-29,2.005500078201294
2007-07-02,2.014400005340576
2007-07-03,2.015700101852417
2007-07-05,2.0100998878479004
2007-07-06,2.0083999633789062
2007-07-09,2.0129001140594482
2007-07-10,2.0246999263763428
2007-07-11,2.0316998958587646
2007-07-12,2.0285000801086426
2007-07-13,2.031899929046631
2007-07-16,2.0353000164031982
2007-07-17,2.0441999435424805
2007-07-18,2.0515999794006348
2007-07-19,2.046999931335449
2007-07-20,2.052999973297119
2007-07-23,2.05649995803833
2007-07-24,2.062299966812134
2007-07-25,2.049799919128418
2007-07-26,2.047800064086914
2007-07-27,2.0255000591278076
2007-07-30,2.0213000774383545
2007-07-31,2.0332999229431152
2007-08-01,2.026700019836426
2007-08-02,2.0343000888824463
2007-08-03,2.0434000492095947
2007-08-06,2.0288000106811523
2007-08-07,2.022700071334839
2007-08-08,2.035099983215332
2007-08-09,2.022700071334839
2007-08-10,2.0220999717712402
2007-08-13,2.012500047683716
2007-08-14,1.9961999654769897
2007-08-15,1.9926999807357788
2007-08-16,1.9774999618530273
2007-08-17,1.978600025177002
2007-08-20,1.986799955368042
2007-08-21,1.9809999465942383
2007-08-22,1.990399956703186
2007-08-23,2.0020999908447266
2007-08-24,2.012700080871582
2007-08-27,2.012399911880493
2007-08-28,2.0065999031066895
2007-08-29,2.0155999660491943
2007-08-30,2.013200044631958
2007-08-31,2.0160999298095703
2007-09-04,2.0141000747680664
2007-09-05,2.0202999114990234
2007-09-06,2.022900104522705
2007-09-07,2.027600049972534
2007-09-10,2.0272998809814453
2007-09-11,2.0315001010894775
2007-09-12,2.030400037765503
2007-09-13,2.0318000316619873
2007-09-14,2.0095999240875244
2007-09-17,2.0023999214172363
2007-09-18,2.007999897003174
2007-09-19,1.9976999759674072
2007-09-20,2.0053999423980713
2007-09-21,2.0155999660491943
2007-09-24,2.0169999599456787
2007-09-25,2.0136001110076904
2007-09-26,2.0114998817443848
2007-09-27,2.023099899291992
2007-09-28,2.0418999195098877
2007-10-01,2.040800094604492
2007-10-02,2.0376999378204346
2007-10-03,2.0288000106811523
2007-10-04,2.034600019454956
2007-10-05,2.039099931716919
2007-10-08,2.032599925994873
2007-10-09,2.0318000316619873
2007-10-10,2.0383999347686768
2007-10-11,2.0302999019622803
2007-10-12,2.0308001041412354
2007-10-15,2.0390000343322754
2007-10-16,2.0280001163482666
2007-10-17,2.0322000980377197
2007-10-18,2.041599988937378
2007-10-19,2.0464999675750732
2007-10-22,2.025399923324585
2007-10-23,2.046999931335449
2007-10-24,2.0455000400543213
2007-10-25,2.0478999614715576
2007-10-26,2.048799991607666
2007-10-29,2.0585999488830566
2007-10-30,2.0648999214172363
2007-10-31,2.0785000324249268
2007-11-01,2.081199884414673
2007-11-02,2.086199998855591
2007-11-05,2.0778000354766846
2007-11-06,2.0845000743865967
2007-11-07,2.102299928665161
2007-11-08,2.1064000129699707
2007-11-09,2.0878000259399414
2007-11-12,2.0569000244140625
2007-11-13,2.0664000511169434
2007-11-14,2.053999900817871
2007-11-15,2.0413999557495117
2007-11-16,2.049499988555908
2007-11-19,2.047800064086914
2007-11-20,2.0648999214172363
2007-11-21,2.0611000061035156
2007-11-23,2.058500051498413
2007-11-26,2.0703999996185303
2007-11-27,2.0680999755859375
2007-11-28,2.0799999237060547
2007-11-29,2.0604000091552734
2007-11-30,2.055799961090088
2007-12-03,2.065999984741211
2007-12-04,2.0566000938415527
2007-12-05,2.0250000953674316
2007-12-06,2.0285000801086426
2007-12-07,2.0309998989105225
2007-12-10,2.0459001064300537
2007-12-11,2.035399913787842
2007-12-12,2.0467000007629395
2007-12-13,2.0387001037597656
2007-12-14,2.015199899673462
2007-12-17,2.017199993133545
2007-12-18,2.0078001022338867
2007-12-19,1.9917999505996704
2007-12-20,1.9768999814987183
2007-12-21,1.9793000221252441
2007-12-24,1.972599983215332
2007-12-26,1.9797999858856201
2007-12-27,1.9917999505996704
2007-12-28,1.9884999990463257
2007-12-31,1.9785000085830688
2008-01-02,1.9763000011444092
2008-01-03,1.9694000482559204
