Date,NG=F
2004-05-13,6.480000019073486
2004-05-14,6.401000022888184
2004-05-17,6.423999786376953
2004-05-18,6.1539998054504395
2004-05-19,6.454999923706055
2004-05-20,6.323999881744385
2004-05-21,6.353000164031982
2004-05-24,6.704999923706055
2004-05-25,6.684000015258789
2004-05-26,6.679999828338623
2004-05-27,6.572999954223633
2004-05-28,6.441999912261963
2004-06-01,6.681000232696533
2004-06-02,6.519000053405762
2004-06-03,6.36299991607666
2004-06-04,6.261000156402588
2004-06-07,6.206999778747559
2004-06-08,6.114999771118164
2004-06-09,6.081999778747559
2004-06-10,6.176000118255615
2004-06-14,6.24399995803833
2004-06-15,6.303999900817871
2004-06-16,6.488999843597412
2004-06-17,6.581999778747559
2004-06-18,6.519999980926514
2004-06-21,6.339000225067139
2004-06-22,6.4120001792907715
2004-06-23,6.414999961853027
2004-06-24,6.485000133514404
2004-06-25,6.353000164031982
2004-06-28,6.140999794006348
2004-06-29,6.118000030517578
2004-06-30,6.15500020980835
2004-07-01,6.2170000076293945
2004-07-02,6.1479997634887695
2004-07-06,6.423999786376953
2004-07-07,6.369999885559082
2004-07-08,6.184999942779541
2004-07-09,6.140999794006348
2004-07-12,5.85699987411499
2004-07-13,5.90500020980835
2004-07-14,5.9770002365112305
2004-07-15,5.8460001945495605
2004-07-16,5.88700008392334
2004-07-19,5.817999839782715
2004-07-20,5.836999893188477
2004-07-21,5.931000232696533
2004-07-22,6.1519999504089355
2004-07-23,6.133999824523926
2004-07-26,5.956999778747559
2004-07-27,5.988999843597412
2004-07-28,6.047999858856201
2004-07-29,6.179999828338623
2004-07-30,6.111999988555908
2004-08-02,5.813000202178955
2004-08-03,5.815999984741211
2004-08-04,5.660999774932861
2004-08-05,5.711999893188477
2004-08-06,5.5879998207092285
2004-08-09,5.692999839782715
2004-08-10,5.790999889373779
2004-08-11,5.613999843597412
2004-08-12,5.441999912261963
2004-08-13,5.5329999923706055
2004-08-16,5.377999782562256
2004-08-17,5.373000144958496
2004-08-18,5.381999969482422
2004-08-19,5.506999969482422
2004-08-20,5.552000045776367
2004-08-23,5.309999942779541
2004-08-24,5.3379998207092285
2004-08-25,5.297999858856201
2004-08-26,5.189000129699707
2004-08-27,5.081999778747559
2004-08-30,5.234000205993652
2004-08-31,5.073999881744385
2004-09-01,4.965000152587891
2004-09-02,4.767000198364258
2004-09-03,4.675000190734863
2004-09-07,4.789999961853027
2004-09-08,4.63100004196167
2004-09-09,4.6579999923706055
2004-09-10,4.570000171661377
2004-09-13,4.849999904632568
2004-09-14,4.927999973297119
2004-09-15,4.823999881744385
2004-09-16,4.718999862670898
2004-09-17,5.107999801635742
2004-09-20,5.249000072479248
2004-09-21,5.607999801635742
2004-09-22,5.629000186920166
2004-09-23,5.564000129699707
2004-09-24,5.392000198364258
2004-09-27,5.26200008392334
2004-09-28,5.7230000495910645
2004-09-29,6.910999774932861
2004-09-30,6.795000076293945
2004-10-01,6.771999835968018
2004-10-04,6.724999904632568
2004-10-05,7.164000034332275
2004-10-06,7.045000076293945
2004-10-07,7.255000114440918
2004-10-08,7.163000106811523
2004-10-11,6.993000030517578
2004-10-12,6.636000156402588
2004-10-13,6.85099983215332
2004-10-14,6.802999973297119
2004-10-15,6.709000110626221
2004-10-18,6.806000232696533
2004-10-19,7.123000144958496
2004-10-20,7.623000144958496
2004-10-21,7.697000026702881
2004-10-22,8.104999542236328
2004-10-25,7.889999866485596
2004-10-26,8.402000427246094
2004-10-27,7.690000057220459
2004-10-28,8.684000015258789
2004-10-29,8.725000381469727
2004-11-01,8.720000267028809
2004-11-02,8.567000389099121
2004-11-03,8.751999855041504
2004-11-04,8.199000358581543
2004-11-05,7.953999996185303
2004-11-08,7.599999904632568
2004-11-09,7.4710001945495605
2004-11-10,7.677999973297119
2004-11-11,7.236000061035156
2004-11-12,7.176000118255615
2004-11-15,7.435999870300293
2004-11-16,7.124000072479248
2004-11-17,7.2829999923706055
2004-11-18,6.873000144958496
2004-11-19,7.114999771118164
2004-11-22,6.76200008392334
2004-11-23,6.793000221252441
2004-11-24,7.97599983215332
2004-11-29,7.836999893188477
2004-11-30,7.619999885559082
2004-12-01,7.413000106811523
2004-12-02,6.810999870300293
2004-12-03,6.796000003814697
2004-12-06,6.922999858856201
2004-12-07,6.620999813079834
2004-12-08,6.683000087738037
2004-12-09,6.886000156402588
2004-12-10,6.8429999351501465
2004-12-13,7.165999889373779
2004-12-14,7.333000183105469
2004-12-15,7.236000061035156
2004-12-16,7.0
2004-12-17,7.456999778747559
2004-12-20,6.952000141143799
2004-12-21,6.855999946594238
2004-12-22,6.820000171661377
2004-12-23,6.668000221252441
2004-12-27,6.159999847412109
2004-12-28,6.2129998207092285
2004-12-29,6.4019999504089355
2004-12-30,6.14900016784668
2005-01-03,5.789999961853027
2005-01-04,5.9019999504089355
2005-01-05,5.833000183105469
2005-01-06,6.048999786376953
2005-01-07,6.000999927520752
2005-01-10,6.158999919891357
2005-01-11,6.09499979019165
2005-01-12,5.942999839782715
2005-01-13,6.445000171661377
2005-01-14,6.394999980926514
2005-01-18,6.13700008392334
2005-01-19,6.293000221252441
2005-01-20,6.308000087738037
2005-01-21,6.239999771118164
2005-01-24,6.47599983215332
2005-01-25,6.4029998779296875
2005-01-26,6.388000011444092
2005-01-27,6.288000106811523
2005-01-28,6.258999824523926
2005-01-31,6.321000099182129
2005-02-01,6.315999984741211
2005-02-02,6.375999927520752
2005-02-03,6.14900016784668
2005-02-04,6.0960001945495605
2005-02-07,5.968999862670898
2005-02-08,6.164000034332275
2005-02-09,6.164999961853027
2005-02-10,6.159999847412109
2005-02-11,6.0929999351501465
2005-02-14,6.0929999351501465
2005-02-15,6.175000190734863
2005-02-16,6.109000205993652
2005-02-17,5.922999858856201
2005-02-18,5.9079999923706055
2005-02-22,6.103000164031982
2005-02-23,6.310999870300293
2005-02-24,6.303999900817871
2005-02-25,6.715000152587891
2005-02-28,6.730000019073486
2005-03-01,6.679999828338623
2005-03-02,6.7170000076293945
2005-03-03,6.6570000648498535
2005-03-04,6.74399995803833
2005-03-07,6.714000225067139
2005-03-08,6.8470001220703125
2005-03-09,6.880000114440918
2005-03-10,6.76800012588501
2005-03-11,6.771999835968018
2005-03-14,7.138000011444092
2005-03-15,7.178999900817871
2005-03-16,7.191999912261963
2005-03-17,7.23799991607666
2005-03-18,7.2729997634887695
2005-03-21,7.317999839782715
2005-03-22,7.248000144958496
2005-03-23,7.138000011444092
2005-03-24,7.061999797821045
2005-03-28,6.999000072479248
2005-03-29,7.322999954223633
2005-03-30,7.460000038146973
2005-03-31,7.6529998779296875
2005-04-01,7.749000072479248
2005-04-04,7.593999862670898
2005-04-05,7.572000026702881
2005-04-06,7.558000087738037
2005-04-07,7.366000175476074
2005-04-08,7.242000102996826
2005-04-11,7.309000015258789
2005-04-12,7.093999862670898
2005-04-13,6.978000164031982
2005-04-14,7.068999767303467
2005-04-15,6.997000217437744
2005-04-18,6.949999809265137
2005-04-19,7.045000076293945
2005-04-20,7.057000160217285
2005-04-21,7.0320000648498535
2005-04-22,7.195000171661377
2005-04-25,7.1529998779296875
2005-04-26,7.119999885559082
2005-04-27,6.748000144958496
2005-04-28,6.748000144958496
2005-04-29,6.585000038146973
2005-05-02,6.697000026702881
2005-05-03,6.514999866485596
2005-05-04,6.630000114440918
2005-05-05,6.690999984741211
2005-05-06,6.620999813079834
2005-05-09,6.673999786376953
2005-05-10,6.693999767303467
2005-05-11,6.683000087738037
2005-05-12,6.511000156402588
2005-05-13,6.535999774932861
2005-05-16,6.446000099182129
2005-05-17,6.47599983215332
2005-05-18,6.392000198364258
2005-05-19,6.35699987411499
2005-05-20,6.3429999351501465
2005-05-23,6.4070000648498535
2005-05-24,6.348999977111816
2005-05-25,6.315000057220459
2005-05-26,6.123000144958496
2005-05-27,6.369999885559082
2005-05-31,6.379000186920166
2005-06-01,6.789000034332275
2005-06-02,6.818999767303467
2005-06-03,6.880000114440918
2005-06-06,7.122000217437744
2005-06-07,7.126999855041504
2005-06-08,7.0
2005-06-09,7.045000076293945
2005-06-10,6.932000160217285
2005-06-13,7.260000228881836
2005-06-14,7.228000164031982
2005-06-15,7.440999984741211
2005-06-16,7.61299991607666
2005-06-17,7.690000057220459
2005-06-20,7.670000076293945
2005-06-21,7.473999977111816
2005-06-22,7.441999912261963
2005-06-23,7.4730000495910645
2005-06-24,7.360000133514404
2005-06-27,7.138000011444092
2005-06-28,6.97599983215332
2005-06-29,7.086999893188477
2005-06-30,6.980999946594238
2005-07-01,7.171000003814697
2005-07-05,7.474999904632568
2005-07-06,7.688000202178955
2005-07-07,7.3979997634887695
2005-07-08,7.4720001220703125
2005-07-11,7.494999885559082
2005-07-12,7.885000228881836
2005-07-13,7.900000095367432
2005-07-14,7.843999862670898
2005-07-15,7.848999977111816
2005-07-18,7.6519999504089355
2005-07-19,7.585999965667725
2005-07-20,7.550000190734863
2005-07-21,7.300000190734863
2005-07-22,7.383999824523926
2005-07-25,7.283999919891357
2005-07-26,7.425000190734863
2005-07-27,7.646999835968018
2005-07-28,7.693999767303467
2005-07-29,7.885000228881836
2005-08-01,8.154000282287598
2005-08-02,8.378000259399414
2005-08-03,8.35099983215332
2005-08-04,8.470999717712402
2005-08-05,8.699999809265137
2005-08-08,8.684000015258789
2005-08-09,8.64900016784668
2005-08-10,9.071000099182129
2005-08-11,9.300999641418457
2005-08-12,9.588000297546387
2005-08-15,9.539999961853027
2005-08-16,9.751999855041504
2005-08-17,9.390999794006348
2005-08-18,8.928000450134277
2005-08-19,9.111000061035156
2005-08-22,9.564000129699707
2005-08-23,9.682999610900879
2005-08-24,9.984000205993652
2005-08-25,9.770000457763672
2005-08-26,9.791999816894531
2005-08-29,10.847000122070312
2005-08-30,11.659000396728516
2005-08-31,11.472000122070312
2005-09-01,11.756999969482422
2005-09-02,11.690999984741211
2005-09-06,11.656999588012695
2005-09-07,11.201000213623047
2005-09-08,11.347000122070312
2005-09-09,11.262999534606934
2005-09-12,11.031000137329102
2005-09-13,10.762999534606934
2005-09-14,11.166000366210938
2005-09-15,11.336000442504883
2005-09-16,11.144000053405762
2005-09-19,12.663000106811523
2005-09-20,12.491999626159668
2005-09-21,12.600000381469727
2005-09-22,12.789999961853027
2005-09-23,12.324000358581543
2005-09-26,12.4399995803833
2005-09-27,12.656000137329102
2005-09-28,13.906999588012695
2005-09-29,14.196000099182129
2005-09-30,13.920999526977539
2005-10-03,14.017000198364258
2005-10-04,14.223999977111816
2005-10-05,14.182999610900879
2005-10-06,13.375
2005-10-07,13.22599983215332
2005-10-10,12.975000381469727
2005-10-11,13.539999961853027
2005-10-12,13.52400016784668
2005-10-13,13.102999687194824
2005-10-14,13.218999862670898
2005-10-17,13.88700008392334
2005-10-18,13.420999526977539
2005-10-19,13.548999786376953
2005-10-20,12.97700023651123
2005-10-21,12.871999740600586
2005-10-24,13.003999710083008
2005-10-25,14.338000297546387
2005-10-26,14.039999961853027
2005-10-27,13.831999778747559
2005-10-28,13.055000305175781
2005-10-31,12.204999923706055
2005-11-01,11.859999656677246
2005-11-02,11.604000091552734
2005-11-03,11.689000129699707
2005-11-04,11.414999961853027
2005-11-07,11.873000144958496
2005-11-08,11.793000221252441
2005-11-09,11.668999671936035
2005-11-10,11.380000114440918
2005-11-11,11.711999893188477
2005-11-14,11.607000350952148
2005-11-15,11.562999725341797
2005-11-16,12.329000473022461
2005-11-17,11.942000389099121
2005-11-18,11.413999557495117
2005-11-21,11.331000328063965
2005-11-22,11.61400032043457
2005-11-23,11.619999885559082
2005-11-28,11.180000305175781
2005-11-29,11.736000061035156
2005-11-30,12.630000114440918
2005-12-01,13.027000427246094
2005-12-02,13.930999755859375
2005-12-05,13.65999984741211
2005-12-06,13.48900032043457
2005-12-07,13.699999809265137
2005-12-08,15.079999923706055
2005-12-09,14.312000274658203
2005-12-12,14.840999603271484
2005-12-13,15.378000259399414
2005-12-14,14.678999900817871
2005-12-15,13.781000137329102
2005-12-16,13.633000373840332
2005-12-19,14.043000221252441
2005-12-20,14.079999923706055
2005-12-21,14.270999908447266
2005-12-22,12.92300033569336
2005-12-23,12.282999992370605
2005-12-27,11.022000312805176
2005-12-28,11.430999755859375
2005-12-29,11.222999572753906
2005-12-30,11.225000381469727
2006-01-03,10.62600040435791
2006-01-04,10.196999549865723
2006-01-05,9.49899959564209
2006-01-06,9.631999969482422
2006-01-09,9.390000343322754
2006-01-10,9.336000442504883
2006-01-11,9.23799991607666
2006-01-12,8.942999839782715
2006-01-13,8.791000366210938
2006-01-17,9.168000221252441
2006-01-18,8.694000244140625
2006-01-19,8.904999732971191
2006-01-20,9.279999732971191
2006-01-23,8.574000358581543
2006-01-24,8.682000160217285
2006-01-25,8.460000038146973
2006-01-26,8.229000091552734
2006-01-27,8.399999618530273
2006-01-30,9.388999938964844
2006-01-31,9.315999984741211
2006-02-01,8.722999572753906
2006-02-02,8.347000122070312
2006-02-03,8.61299991607666
2006-02-06,7.994999885559082
2006-02-07,7.857999801635742
2006-02-08,7.735000133514404
2006-02-09,7.479000091552734
2006-02-10,7.315999984741211
2006-02-13,7.243000030517578
2006-02-14,7.113999843597412
2006-02-15,7.065999984741211
2006-02-16,7.133999824523926
2006-02-17,7.182000160217285
2006-02-21,7.730999946594238
2006-02-22,7.2829999923706055
2006-02-23,7.458000183105469
2006-02-24,7.111999988555908
2006-02-27,6.789000034332275
2006-02-28,6.714000225067139
2006-03-01,6.732999801635742
2006-03-02,6.760000228881836
2006-03-03,6.789999961853027
2006-03-06,6.546999931335449
2006-03-07,6.677999973297119
2006-03-08,6.6479997634887695
2006-03-09,6.60099983215332
2006-03-10,6.645999908447266
2006-03-13,7.006999969482422
2006-03-14,7.166999816894531
2006-03-15,7.14300012588501
2006-03-16,7.267000198364258
2006-03-17,7.052999973297119
2006-03-20,6.835000038146973
2006-03-21,6.868000030517578
2006-03-22,6.953000068664551
2006-03-23,7.328000068664551
2006-03-24,7.289999961853027
2006-03-27,7.066999912261963
2006-03-28,7.214000225067139
2006-03-29,7.232999801635742
2006-03-30,7.486999988555908
2006-03-31,7.210000038146973
2006-04-03,7.24399995803833
2006-04-04,7.065000057220459
2006-04-05,7.068999767303467
2006-04-06,6.9720001220703125
2006-04-07,6.743000030517578
2006-04-10,6.881999969482422
2006-04-11,6.9079999923706055
2006-04-12,6.808000087738037
2006-04-13,7.139999866485596
2006-04-17,7.577000141143799
2006-04-18,8.008000373840332
2006-04-19,8.192000389099121
2006-04-20,8.064000129699707
2006-04-21,7.980999946594238
2006-04-24,7.558000087738037
2006-04-25,7.254000186920166
2006-04-26,7.197999954223633
2006-04-27,6.804999828338623
2006-04-28,6.554999828338623
2006-05-01,6.695000171661377
2006-05-02,6.745999813079834
2006-05-03,6.605999946594238
2006-05-04,6.906000137329102
2006-05-05,6.775000095367432
2006-05-08,6.696000099182129
2006-05-09,6.580999851226807
2006-05-10,6.900000095367432
2006-05-11,6.64900016784668
2006-05-12,6.28000020980835
2006-05-15,6.123000144958496
2006-05-16,6.251999855041504
2006-05-17,6.129000186920166
2006-05-18,5.997000217437744
2006-05-19,5.961999893188477
2006-05-22,6.276000022888184
2006-05-23,6.257999897003174
2006-05-24,5.964000225067139
2006-05-25,5.974999904632568
2006-05-26,5.925000190734863
2006-05-30,6.123000144958496
2006-05-31,6.383999824523926
2006-06-01,6.447999954223633
2006-06-02,6.623000144958496
2006-06-05,6.4629998207092285
2006-06-06,6.385000228881836
2006-06-07,5.973999977111816
2006-06-08,6.190999984741211
2006-06-09,6.171999931335449
2006-06-12,6.223999977111816
2006-06-13,6.163000106811523
2006-06-14,6.590000152587891
2006-06-15,7.206999778747559
2006-06-16,7.184999942779541
2006-06-19,6.89300012588501
2006-06-20,6.501999855041504
2006-06-21,6.5879998207092285
2006-06-22,6.439000129699707
2006-06-23,6.22599983215332
2006-06-26,5.968999862670898
2006-06-27,6.10699987411499
2006-06-28,5.88700008392334
2006-06-29,6.135000228881836
2006-06-30,6.085000038146973
2006-07-05,5.764999866485596
2006-07-06,5.664000034332275
2006-07-07,5.5229997634887695
2006-07-10,5.607999801635742
2006-07-11,5.632999897003174
2006-07-12,5.7820000648498535
2006-07-13,6.129000186920166
2006-07-14,6.3470001220703125
2006-07-17,5.7829999923706055
2006-07-18,5.554999828338623
2006-07-19,5.861999988555908
2006-07-20,6.091000080108643
2006-07-21,6.138999938964844
2006-07-24,6.605000019073486
2006-07-25,6.408999919891357
2006-07-26,6.88700008392334
2006-07-27,7.041999816894531
2006-07-28,7.184000015258789
2006-07-31,8.211000442504883
2006-08-01,7.573999881744385
2006-08-02,7.798999786376953
2006-08-03,7.291999816894531
2006-08-04,7.245999813079834
2006-08-07,6.9070000648498535
2006-08-08,7.1579999923706055
2006-08-09,7.651000022888184
2006-08-10,7.5289998054504395
2006-08-11,7.269000053405762
2006-08-14,6.913000106811523
2006-08-15,6.861000061035156
2006-08-16,6.765999794006348
2006-08-17,6.689000129699707
2006-08-18,6.730999946594238
2006-08-21,6.624000072479248
2006-08-22,7.007999897003174
2006-08-23,6.875
2006-08-24,7.078999996185303
2006-08-25,7.1570000648498535
2006-08-28,6.4720001220703125
2006-08-29,6.815999984741211
2006-08-30,6.289999961853027
2006-08-31,6.047999858856201
2006-09-01,5.876999855041504
2006-09-04,5.824999809265137
2006-09-05,6.039000034332275
2006-09-06,5.965000152587891
2006-09-07,5.7179999351501465
2006-09-08,5.675000190734863
2006-09-11,5.670000076293945
2006-09-12,5.573999881744385
2006-09-13,5.448999881744385
2006-09-14,4.892000198364258
2006-09-15,4.98199987411499
2006-09-18,4.941999912261963
2006-09-19,5.00600004196167
2006-09-20,4.931000232696533
2006-09-21,4.781000137329102
2006-09-22,4.626999855041504
2006-09-25,4.474999904632568
2006-09-26,4.526000022888184
2006-09-27,4.201000213623047
2006-09-28,5.392000198364258
2006-09-29,5.619999885559082
2006-10-02,5.64300012588501
2006-10-03,5.758999824523926
2006-10-04,5.994999885559082
2006-10-05,6.297999858856201
2006-10-06,6.427000045776367
2006-10-09,6.428999900817871
2006-10-10,6.466000080108643
2006-10-11,6.150000095367432
2006-10-12,5.7820000648498535
2006-10-13,5.658999919891357
2006-10-16,6.443999767303467
2006-10-17,6.441999912261963
2006-10-18,6.807000160217285
2006-10-19,7.131999969482422
2006-10-20,7.241000175476074
2006-10-23,6.88100004196167
2006-10-24,7.091000080108643
2006-10-25,7.692999839782715
2006-10-26,7.497000217437744
2006-10-27,7.1529998779296875
2006-10-30,7.415999889373779
2006-10-31,7.533999919891357
2006-11-01,7.711999893188477
2006-11-02,7.814000129699707
2006-11-03,7.883999824523926
2006-11-06,7.489999771118164
2006-11-07,7.755000114440918
2006-11-08,7.822999954223633
2006-11-09,7.954999923706055
2006-11-10,7.794000148773193
2006-11-13,7.894000053405762
2006-11-14,7.9770002365112305
2006-11-15,8.119999885559082
2006-11-16,7.755000114440918
2006-11-17,8.178999900817871
2006-11-20,8.019000053405762
2006-11-21,7.98799991607666
2006-11-22,7.7179999351501465
2006-11-27,7.998000144958496
2006-11-28,8.317999839782715
2006-11-29,8.871000289916992
2006-11-30,8.843999862670898
2006-12-01,8.42199993133545
2006-12-04,7.806000232696533
2006-12-05,7.684999942779541
2006-12-06,7.7270002365112305
2006-12-07,7.671000003814697
2006-12-08,7.560999870300293
2006-12-11,7.427000045776367
2006-12-12,7.429999828338623
2006-12-13,7.672999858856201
2006-12-14,7.554999828338623
2006-12-15,7.408999919891357
2006-12-18,7.074999809265137
2006-12-19,7.083000183105469
2006-12-20,6.769000053405762
2006-12-21,6.800000190734863
2006-12-22,6.635000228881836
2006-12-26,6.11299991607666
2006-12-27,5.8379998207092285
2006-12-28,6.248000144958496
2006-12-29,6.298999786376953
2007-01-02,6.298999786376953
2007-01-03,6.163000106811523
2007-01-04,6.1620001792907715
2007-01-05,6.184000015258789
2007-01-08,6.377999782562256
2007-01-09,6.63100004196167
2007-01-10,6.755000114440918
2007-01-11,6.291999816894531
2007-01-12,6.60099983215332
2007-01-16,6.638000011444092
2007-01-17,6.234000205993652
2007-01-18,6.323999881744385
2007-01-19,6.886000156402588
2007-01-22,7.318999767303467
2007-01-23,7.5970001220703125
2007-01-24,7.421000003814697
2007-01-25,6.90500020980835
2007-01-26,7.175000190734863
2007-01-29,6.916999816894531
2007-01-30,7.739999771118164
2007-01-31,7.666999816894531
2007-02-01,7.53000020980835
2007-02-02,7.47599983215332
2007-02-05,7.633999824523926
2007-02-06,7.616000175476074
2007-02-07,7.709000110626221
2007-02-08,7.870999813079834
2007-02-09,7.827000141143799
2007-02-12,7.22599983215332
2007-02-13,7.367000102996826
2007-02-14,7.241000175476074
2007-02-15,7.291999816894531
2007-02-16,7.502999782562256
2007-02-20,7.585000038146973
2007-02-21,7.645999908447266
2007-02-22,7.7270002365112305
2007-02-23,7.755000114440918
2007-02-26,7.546999931335449
2007-02-27,7.5329999923706055
2007-02-28,7.300000190734863
2007-03-01,7.288000106811523
2007-03-02,7.243000030517578
2007-03-05,7.254000186920166
2007-03-06,7.4720001220703125
2007-03-07,7.366000175476074
2007-03-08,7.238999843597412
2007-03-09,7.083000183105469
2007-03-12,6.9120001792907715
2007-03-13,6.892000198364258
2007-03-14,7.083000183105469
2007-03-15,6.959000110626221
2007-03-16,6.923999786376953
2007-03-19,6.8470001220703125
2007-03-20,6.909999847412109
2007-03-21,7.159999847412109
2007-03-22,7.320000171661377
2007-03-23,7.269000053405762
2007-03-26,7.254000186920166
2007-03-27,7.502999782562256
2007-03-28,7.558000087738037
2007-03-29,7.609000205993652
2007-03-30,7.730000019073486
2007-04-02,7.671000003814697
2007-04-03,7.426000118255615
2007-04-04,7.514999866485596
2007-04-05,7.60699987411499
2007-04-09,7.546000003814697
2007-04-10,7.86899995803833
2007-04-11,7.855000019073486
2007-04-12,7.923999786376953
2007-04-13,7.801000118255615
2007-04-16,7.53000020980835
2007-04-17,7.418000221252441
2007-04-18,7.497000217437744
2007-04-19,7.492000102996826
2007-04-20,7.38100004196167
2007-04-23,7.561999797821045
2007-04-24,7.5980000495910645
2007-04-25,7.689000129699707
2007-04-26,7.507999897003174
2007-04-27,7.830999851226807
2007-04-30,7.86299991607666
2007-05-01,7.7179999351501465
2007-05-02,7.730000019073486
2007-05-03,7.947000026702881
2007-05-04,7.938000202178955
2007-05-07,7.7789998054504395
2007-05-08,7.63700008392334
2007-05-09,7.71999979019165
2007-05-10,7.72599983215332
2007-05-11,7.89900016784668
2007-05-14,7.952000141143799
2007-05-15,7.863999843597412
2007-05-16,7.889999866485596
2007-05-17,8.074999809265137
2007-05-18,7.943999767303467
2007-05-21,7.913000106811523
2007-05-22,7.801000118255615
2007-05-23,7.756999969482422
2007-05-24,7.681000232696533
2007-05-25,7.639999866485596
2007-05-29,7.591000080108643
2007-05-30,7.940999984741211
2007-05-31,7.934999942779541
2007-06-01,7.877999782562256
2007-06-04,8.190999984741211
2007-06-05,8.064000129699707
2007-06-06,8.079999923706055
2007-06-07,7.824999809265137
2007-06-08,7.663000106811523
2007-06-11,7.607999801635742
2007-06-12,7.682000160217285
2007-06-13,7.607999801635742
2007-06-14,7.808000087738037
2007-06-15,7.918000221252441
2007-06-18,7.690000057220459
2007-06-19,7.519000053405762
2007-06-20,7.390999794006348
2007-06-21,7.3480000495910645
2007-06-22,7.130000114440918
2007-06-25,6.940000057220459
2007-06-26,6.876999855041504
2007-06-27,6.928999900817871
2007-06-28,6.65500020980835
2007-06-29,6.7729997634887695
2007-07-02,6.763999938964844
2007-07-03,6.754000186920166
2007-07-05,6.618000030517578
2007-07-06,6.443999767303467
2007-07-09,6.409999847412109
2007-07-10,6.698999881744385
2007-07-11,6.599999904632568
2007-07-12,6.497000217437744
2007-07-13,6.6620001792907715
2007-07-16,6.375999927520752
2007-07-17,6.307000160217285
2007-07-18,6.5279998779296875
2007-07-19,6.705999851226807
2007-07-20,6.446000099182129
2007-07-23,6.039000034332275
2007-07-24,5.86299991607666
2007-07-25,5.925000190734863
2007-07-26,5.942999839782715
2007-07-27,6.110000133514404
2007-07-30,6.499000072479248
2007-07-31,6.190999984741211
2007-08-01,6.3520002365112305
2007-08-02,6.105999946594238
2007-08-03,6.090000152587891
2007-08-06,6.208000183105469
2007-08-07,6.201000213623047
2007-08-08,6.21999979019165
2007-08-09,6.585999965667725
2007-08-10,6.820000171661377
2007-08-13,6.794000148773193
2007-08-14,6.940000057220459
2007-08-15,6.863999843597412
2007-08-16,6.875
2007-08-17,7.010000228881836
2007-08-20,6.039999961853027
2007-08-21,5.816999912261963
2007-08-22,5.578000068664551
2007-08-23,5.622000217437744
2007-08-24,5.5229997634887695
2007-08-27,5.380000114440918
2007-08-28,5.5929999351501465
2007-08-29,5.429999828338623
2007-08-30,5.635000228881836
2007-08-31,5.4679999351501465
2007-09-04,5.629000186920166
2007-09-05,5.804999828338623
2007-09-06,5.650000095367432
2007-09-07,5.500999927520752
2007-09-10,5.890999794006348
2007-09-11,5.934000015258789
2007-09-12,6.438000202178955
2007-09-13,6.0289998054504395
2007-09-14,6.2789998054504395
2007-09-17,6.6529998779296875
2007-09-18,6.567999839782715
2007-09-19,6.179999828338623
2007-09-20,6.007999897003174
2007-09-21,6.079999923706055
2007-09-24,6.369999885559082
2007-09-25,6.360000133514404
2007-09-26,6.422999858856201
2007-09-27,6.919000148773193
2007-09-28,6.869999885559082
2007-10-01,7.050000190734863
2007-10-02,7.427000045776367
2007-10-03,7.2769999504089355
2007-10-04,7.4120001792907715
2007-10-05,7.072999954223633
2007-10-08,6.8460001945495605
2007-10-09,6.86299991607666
2007-10-10,7.010000228881836
2007-10-11,6.875999927520752
2007-10-12,6.973999977111816
2007-10-15,7.445000171661377
2007-10-16,7.367000102996826
2007-10-17,7.458000183105469
2007-10-18,7.374000072479248
2007-10-19,7.040999889373779
2007-10-22,6.890999794006348
2007-10-23,6.761000156402588
2007-10-24,6.9720001220703125
2007-10-25,7.188000202178955
2007-10-26,7.2179999351501465
2007-10-29,7.269000053405762
2007-10-30,8.020999908447266
2007-10-31,8.329999923706055
2007-11-01,8.63700008392334
2007-11-02,8.418000221252441
2007-11-05,7.999000072479248
2007-11-06,7.86299991607666
2007-11-07,7.624000072479248
2007-11-08,7.7129998207092285
2007-11-09,7.896999835968018
2007-11-12,7.960999965667725
2007-11-13,7.948999881744385
2007-11-14,7.835000038146973
2007-11-15,7.699999809265137
2007-11-16,8.00100040435791
2007-11-19,7.7870001792907715
2007-11-20,7.4770002365112305
2007-11-21,7.550000190734863
2007-11-23,7.699999809265137
2007-11-26,7.7230000495910645
2007-11-27,7.557000160217285
2007-11-28,7.203000068664551
2007-11-29,7.452000141143799
2007-11-30,7.302000045776367
2007-12-03,7.214000225067139
2007-12-04,7.15500020980835
2007-12-05,7.184999942779541
2007-12-06,7.329999923706055
2007-12-07,7.15500020980835
2007-12-10,7.0320000648498535
2007-12-11,7.085000038146973
2007-12-12,7.4079999923706055
2007-12-13,7.192999839782715
2007-12-14,7.025000095367432
2007-12-17,7.034999847412109
2007-12-18,7.140999794006348
2007-12-19,7.178999900817871
2007-12-20,7.13700008392334
2007-12-21,7.190000057220459
2007-12-24,7.025000095367432
2007-12-26,7.046000003814697
2007-12-27,7.171999931335449
2007-12-28,7.386000156402588
2007-12-31,7.482999801635742
2008-01-02,7.849999904632568
2008-01-03,7.673999786376953
2008-01-04,7.841000080108643
2008-01-07,7.879000186920166
2008-01-08,7.9670000076293945
2008-01-09,8.098999977111816
2008-01-10,8.258999824523926
2008-01-11,8.210000038146973
2008-01-14,8.352999687194824
2008-01-15,8.196000099182129
2008-01-16,8.133000373840332
2008-01-17,8.081000328063965
2008-01-18,7.993000030517578
2008-01-22,7.670000076293945
2008-01-23,7.620999813079834
2008-01-24,7.802000045776367
